Digitizer
ch.0:  TRUE 	 ch.1:  FALSE 	 DC offset 0: 0 	 DC offset 1: 0 	 act ch:  0 	trig mode:  FALSE 	 rise time:  8 	 trig mean:  8 	 trig thr 0:  30 	 trig thr 1:  10 	gate mode:  FALSE 	 gate width:  504 	 pre gate:  152 	 holdoff:  504 	bsln mean:  16 	 bsln thr:  8 	 noflattime:  512 	GPO:  2 	 coinc:  FALSE 	 coinc time:  0 
PSAU
ch.0:  TRUE 	 ch.1:  FALSE 	 Vset 0:  70,879997 	 Vset 1:  71,000000 	 Gain0:  32 	 Gain1:  32 	 comp0:  FALSE 	 comp1:  FALSE 	 thr0:  -14,000000 	 thr1:  -15,000000 	 width0:  110 	 width1:  110 	 DOUT0:  TRUE 	 DOUT1:  FALSE 	 outputlevel:  TTL 	 coinc:  FALSE 	 coinc time:  20 

Vmon 0:  70,769997 	 Vmon 1:  0,000000 	 Temp 0:  23,600000 	 Temp 1:  20,900000 	 Temp board:  25,600000 
day&time: 01gen02061144

251,526	25,000
259,526	26,000
267,526	31,000
275,527	33,000
283,527	24,000
291,527	28,000
299,527	22,000
307,527	38,000
315,527	33,000
323,528	38,000
331,528	31,000
339,528	25,000
347,528	36,000
355,528	38,000
363,528	50,000
371,529	58,000
379,529	62,000
387,529	54,000
395,529	72,000
403,529	92,000
411,529	114,000
419,530	162,000
427,530	197,000
435,530	273,000
443,530	383,000
451,530	506,000
459,530	703,000
467,531	952,000
475,531	1263,000
483,531	1678,000
491,531	2155,000
499,531	2491,000
507,531	2979,000
515,532	3286,000
523,532	3502,000
531,532	3777,000
539,532	3709,000
547,532	3480,000
555,532	3122,000
563,533	2730,000
571,533	2308,000
579,533	1897,000
587,533	1435,000
595,533	1117,000
603,533	835,000
611,534	611,000
619,534	476,000
627,534	308,000
635,534	310,000
643,534	233,000
651,534	229,000
659,535	224,000
667,535	205,000
675,535	212,000
683,535	252,000
691,535	224,000
699,535	218,000
707,536	238,000
715,536	239,000
723,536	222,000
731,536	245,000
739,536	232,000
747,536	256,000
755,537	221,000
763,537	263,000
771,537	237,000
779,537	263,000
787,537	260,000
795,537	246,000
803,538	232,000
811,538	252,000
819,538	248,000
827,538	262,000
835,538	296,000
843,538	279,000
851,539	290,000
859,539	326,000
867,539	326,000
875,539	359,000
883,539	375,000
891,539	435,000
899,540	470,000
907,540	507,000
915,540	654,000
923,540	782,000
931,540	950,000
939,540	1197,000
947,541	1562,000
955,541	1947,000
963,541	2373,000
971,541	2891,000
979,541	3458,000
987,541	3885,000
995,542	4317,000
1003,542	4790,000
1011,542	4980,000
1019,542	5309,000
1027,542	5214,000
1035,542	5111,000
1043,543	4665,000
1051,543	4220,000
1059,543	3745,000
1067,543	3166,000
1075,543	2671,000
1083,543	2129,000
1091,544	1683,000
1099,544	1332,000
1107,544	1137,000
1115,544	878,000
1123,544	756,000
1131,544	645,000
1139,545	599,000
1147,545	609,000
1155,545	558,000
1163,545	547,000
1171,545	547,000
1179,545	563,000
1187,546	576,000
1195,546	662,000
1203,546	643,000
1211,546	596,000
1219,546	642,000
1227,546	650,000
1235,547	668,000
1243,547	649,000
1251,547	652,000
1259,547	694,000
1267,547	665,000
1275,547	715,000
1283,548	758,000
1291,548	739,000
1299,548	703,000
1307,548	783,000
1315,548	769,000
1323,548	759,000
1331,549	791,000
1339,549	886,000
1347,549	928,000
1355,549	874,000
1363,549	975,000
1371,549	987,000
1379,550	1055,000
1387,550	1141,000
1395,550	1272,000
1403,550	1512,000
1411,550	1587,000
1419,550	1817,000
1427,551	2062,000
1435,551	2595,000
1443,551	2957,000
1451,551	3529,000
1459,551	3823,000
1467,551	4430,000
1475,552	4908,000
1483,552	5363,000
1491,552	5643,000
1499,552	5819,000
1507,552	5987,000
1515,552	5908,000
1523,553	5611,000
1531,553	5452,000
1539,553	5100,000
1547,553	4561,000
1555,553	3843,000
1563,553	3315,000
1571,554	2892,000
1579,554	2458,000
1587,554	2090,000
1595,554	1752,000
1603,554	1513,000
1611,554	1361,000
1619,555	1266,000
1627,555	1117,000
1635,555	1086,000
1643,555	1124,000
1651,555	1053,000
1659,555	1107,000
1667,556	1148,000
1675,556	1073,000
1683,556	1150,000
1691,556	1184,000
1699,556	1110,000
1707,556	1192,000
1715,557	1195,000
1723,557	1254,000
1731,557	1218,000
1739,557	1283,000
1747,557	1229,000
1755,557	1252,000
1763,558	1316,000
1771,558	1359,000
1779,558	1333,000
1787,558	1384,000
1795,558	1397,000
1803,558	1420,000
1811,559	1512,000
1819,559	1481,000
1827,559	1574,000
1835,559	1633,000
1843,559	1537,000
1851,559	1673,000
1859,560	1763,000
1867,560	1901,000
1875,560	2015,000
1883,560	2110,000
1891,560	2403,000
1899,560	2576,000
1907,561	2920,000
1915,561	3099,000
1923,561	3380,000
1931,561	3853,000
1939,561	4037,000
1947,561	4509,000
1955,562	4985,000
1963,562	5252,000
1971,562	5571,000
1979,562	5764,000
1987,562	5790,000
1995,562	5942,000
2003,563	5860,000
2011,563	5621,000
2019,563	5235,000
2027,563	5020,000
2035,563	4704,000
2043,563	4351,000
2051,564	3691,000
2059,564	3423,000
2067,564	2831,000
2075,564	2621,000
2083,564	2257,000
2091,564	2090,000
2099,565	1900,000
2107,565	1695,000
2115,565	1645,000
2123,565	1682,000
2131,565	1611,000
2139,565	1682,000
2147,566	1592,000
2155,566	1670,000
2163,566	1664,000
2171,566	1729,000
2179,566	1683,000
2187,566	1796,000
2195,567	1694,000
2203,567	1877,000
2211,567	1704,000
2219,567	1827,000
2227,567	1971,000
2235,567	1958,000
2243,568	1936,000
2251,568	1939,000
2259,568	1922,000
2267,568	1979,000
2275,568	1993,000
2283,568	2064,000
2291,569	2085,000
2299,569	2168,000
2307,569	2114,000
2315,569	2205,000
2323,569	2307,000
2331,569	2266,000
2339,570	2438,000
2347,570	2489,000
2355,570	2577,000
2363,570	2722,000
2371,570	2898,000
2379,570	3103,000
2387,571	3164,000
2395,571	3438,000
2403,571	3607,000
2411,571	3969,000
2419,571	4128,000
2427,571	4412,000
2435,572	4770,000
2443,572	5168,000
2451,572	4987,000
2459,572	5244,000
2467,572	5470,000
2475,572	5389,000
2483,573	5455,000
2491,573	5362,000
2499,573	5245,000
2507,573	4868,000
2515,573	4666,000
2523,573	4393,000
2531,574	3933,000
2539,574	3769,000
2547,574	3406,000
2555,574	3229,000
2563,574	2845,000
2571,574	2621,000
2579,575	2520,000
2587,575	2415,000
2595,575	2271,000
2603,575	2300,000
2611,575	2179,000
2619,575	2061,000
2627,576	2155,000
2635,576	2092,000
2643,576	2156,000
2651,576	2166,000
2659,576	2184,000
2667,576	2201,000
2675,577	2243,000
2683,577	2272,000
2691,577	2278,000
2699,577	2433,000
2707,577	2305,000
2715,577	2449,000
2723,578	2289,000
2731,578	2399,000
2739,578	2441,000
2747,578	2520,000
2755,578	2545,000
2763,578	2627,000
2771,579	2564,000
2779,579	2523,000
2787,579	2618,000
2795,579	2623,000
2803,579	2754,000
2811,579	2756,000
2819,580	2781,000
2827,580	2977,000
2835,580	2905,000
2843,580	3047,000
2851,580	3115,000
2859,580	3402,000
2867,581	3487,000
2875,581	3769,000
2883,581	3740,000
2891,581	3878,000
2899,581	4043,000
2907,581	4169,000
2915,582	4387,000
2923,582	4406,000
2931,582	4755,000
2939,582	4800,000
2947,582	4843,000
2955,582	4729,000
2963,583	4924,000
2971,583	4772,000
2979,583	4770,000
2987,583	4531,000
2995,583	4275,000
3003,583	4124,000
3011,584	3788,000
3019,584	3759,000
3027,584	3530,000
3035,584	3337,000
3043,584	3114,000
3051,584	3048,000
3059,585	2774,000
3067,585	2779,000
3075,585	2650,000
3083,585	2615,000
3091,585	2508,000
3099,585	2392,000
3107,586	2449,000
3115,586	2407,000
3123,586	2581,000
3131,586	2420,000
3139,586	2556,000
3147,586	2572,000
3155,587	2561,000
3163,587	2577,000
3171,587	2640,000
3179,587	2561,000
3187,587	2617,000
3195,587	2678,000
3203,588	2703,000
3211,588	2666,000
3219,588	2673,000
3227,588	2785,000
3235,588	2754,000
3243,588	2859,000
3251,589	2878,000
3259,589	2781,000
3267,589	2908,000
3275,589	2962,000
3283,589	3005,000
3291,589	3059,000
3299,590	3060,000
3307,590	3059,000
3315,590	3100,000
3323,590	3273,000
3331,590	3342,000
3339,590	3409,000
3347,591	3469,000
3355,591	3530,000
3363,591	3560,000
3371,591	3831,000
3379,591	3655,000
3387,591	3882,000
3395,592	3977,000
3403,592	4112,000
3411,592	4104,000
3419,592	4259,000
3427,592	4287,000
3435,592	4256,000
3443,593	4121,000
3451,593	4199,000
3459,593	4024,000
3467,593	3994,000
3475,593	3883,000
3483,593	3830,000
3491,594	3510,000
3499,594	3556,000
3507,594	3350,000
3515,594	3171,000
3523,594	3229,000
3531,594	2947,000
3539,595	2864,000
3547,595	2869,000
3555,595	2763,000
3563,595	2709,000
3571,595	2620,000
3579,595	2613,000
3587,596	2661,000
3595,596	2771,000
3603,596	2575,000
3611,596	2666,000
3619,596	2743,000
3627,596	2687,000
3635,597	2676,000
3643,597	2694,000
3651,597	2808,000
3659,597	2762,000
3667,597	2731,000
3675,597	2742,000
3683,598	2765,000
3691,598	2775,000
3699,598	2955,000
3707,598	2816,000
3715,598	2877,000
3723,598	2915,000
3731,599	2982,000
3739,599	2894,000
3747,599	2814,000
3755,599	3067,000
3763,599	3014,000
3771,599	3042,000
3779,600	2999,000
3787,600	3117,000
3795,600	3041,000
3803,600	3120,000
3811,600	3128,000
3819,600	3247,000
3827,601	3301,000
3835,601	3263,000
3843,601	3299,000
3851,601	3412,000
3859,601	3427,000
3867,601	3579,000
3875,602	3549,000
3883,602	3515,000
3891,602	3622,000
3899,602	3585,000
3907,602	3675,000
3915,602	3651,000
3923,603	3622,000
3931,603	3533,000
3939,603	3546,000
3947,603	3514,000
3955,603	3340,000
3963,603	3325,000
3971,604	3208,000
3979,604	3056,000
3987,604	3103,000
3995,604	3061,000
4003,604	2899,000
4011,604	2877,000
4019,605	2781,000
4027,605	2803,000
4035,605	2702,000
4043,605	2724,000
4051,605	2597,000
4059,605	2638,000
4067,606	2640,000
4075,606	2588,000
4083,606	2509,000
4091,606	2541,000
4099,606	2581,000
4107,606	2652,000
4115,607	2586,000
4123,607	2538,000
4131,607	2603,000
4139,607	2594,000
4147,607	2574,000
4155,607	2661,000
4163,608	2652,000
4171,608	2728,000
4179,608	2716,000
4187,608	2729,000
4195,608	2688,000
4203,608	2724,000
4211,609	2711,000
4219,609	2723,000
4227,609	2806,000
4235,609	2771,000
4243,609	2793,000
4251,609	2863,000
4259,610	2820,000
4267,610	2814,000
4275,610	2894,000
4283,610	2890,000
4291,610	2917,000
4299,610	3038,000
4307,611	2955,000
4315,611	3044,000
4323,611	3036,000
4331,611	3046,000
4339,611	3115,000
4347,611	3097,000
4355,612	3041,000
4363,612	3055,000
4371,612	3067,000
4379,612	3144,000
4387,612	3103,000
4395,612	3127,000
4403,613	3043,000
4411,613	3036,000
4419,613	3023,000
4427,613	2988,000
4435,613	2915,000
4443,613	2916,000
4451,614	2852,000
4459,614	2706,000
4467,614	2810,000
4475,614	2794,000
4483,614	2650,000
4491,614	2602,000
4499,615	2602,000
4507,615	2557,000
4515,615	2485,000
4523,615	2556,000
4531,615	2502,000
4539,615	2485,000
4547,616	2511,000
4555,616	2430,000
4563,616	2492,000
4571,616	2453,000
4579,616	2327,000
4587,616	2418,000
4595,617	2365,000
4603,617	2482,000
4611,617	2463,000
4619,617	2569,000
4627,617	2522,000
4635,617	2548,000
4643,618	2341,000
4651,618	2489,000
4659,618	2510,000
4667,618	2446,000
4675,618	2556,000
4683,618	2437,000
4691,619	2497,000
4699,619	2426,000
4707,619	2519,000
4715,619	2426,000
4723,619	2530,000
4731,619	2517,000
4739,620	2617,000
4747,620	2479,000
4755,620	2568,000
4763,620	2542,000
4771,620	2535,000
4779,620	2604,000
4787,621	2617,000
4795,621	2640,000
4803,621	2539,000
4811,621	2710,000
4819,621	2612,000
4827,621	2669,000
4835,622	2615,000
4843,622	2638,000
4851,622	2651,000
4859,622	2512,000
4867,622	2690,000
4875,622	2666,000
4883,623	2540,000
4891,623	2587,000
4899,623	2658,000
4907,623	2531,000
4915,623	2494,000
4923,623	2502,000
4931,624	2493,000
4939,624	2489,000
4947,624	2432,000
4955,624	2342,000
4963,624	2375,000
4971,624	2333,000
4979,625	2324,000
4987,625	2198,000
4995,625	2189,000
5003,625	2153,000
5011,625	2261,000
5019,625	2164,000
5027,626	2103,000
5035,626	2225,000
5043,626	2168,000
5051,626	2171,000
5059,626	2157,000
5067,626	2197,000
5075,627	2167,000
5083,627	2141,000
5091,627	2256,000
5099,627	2190,000
5107,627	2153,000
5115,627	2220,000
5123,628	2275,000
5131,628	2214,000
5139,628	2149,000
5147,628	2105,000
5155,628	2230,000
5163,628	2244,000
5171,629	2223,000
5179,629	2213,000
5187,629	2157,000
5195,629	2122,000
5203,629	2234,000
5211,629	2126,000
5219,630	2147,000
5227,630	2212,000
5235,630	2254,000
5243,630	2105,000
5251,630	2269,000
5259,630	2206,000
5267,631	2255,000
5275,631	2183,000
5283,631	2195,000
5291,631	2238,000
5299,631	2311,000
5307,631	2250,000
5315,632	2155,000
5323,632	2217,000
5331,632	2181,000
5339,632	2062,000
5347,632	2104,000
5355,632	2128,000
5363,633	2083,000
5371,633	2091,000
5379,633	2223,000
5387,633	2099,000
5395,633	2080,000
5403,633	2060,000
5411,634	2088,000
5419,634	2028,000
5427,634	2031,000
5435,634	1981,000
5443,634	1932,000
5451,634	2091,000
5459,635	1938,000
5467,635	1895,000
5475,635	1834,000
5483,635	1936,000
5491,635	1885,000
5499,635	1862,000
5507,636	1947,000
5515,636	1949,000
5523,636	1839,000
5531,636	1909,000
5539,636	1897,000
5547,636	1831,000
5555,637	1845,000
5563,637	1909,000
5571,637	1815,000
5579,637	1884,000
5587,637	1891,000
5595,637	1816,000
5603,638	1907,000
5611,638	1833,000
5619,638	1880,000
5627,638	1865,000
5635,638	1784,000
5643,638	1854,000
5651,639	1896,000
5659,639	1873,000
5667,639	1907,000
5675,639	1840,000
5683,639	1910,000
5691,639	1863,000
5699,640	1855,000
5707,640	1827,000
5715,640	1889,000
5723,640	1803,000
5731,640	1798,000
5739,640	1822,000
5747,641	1878,000
5755,641	1758,000
5763,641	1859,000
5771,641	1815,000
5779,641	1833,000
5787,641	1825,000
5795,642	1734,000
5803,642	1843,000
5811,642	1728,000
5819,642	1740,000
5827,642	1799,000
5835,642	1814,000
5843,643	1766,000
5851,643	1734,000
5859,643	1723,000
5867,643	1700,000
5875,643	1816,000
5883,643	1751,000
5891,644	1744,000
5899,644	1626,000
5907,644	1643,000
5915,644	1604,000
5923,644	1641,000
5931,644	1685,000
5939,645	1649,000
5947,645	1534,000
5955,645	1625,000
5963,645	1630,000
5971,645	1559,000
5979,645	1624,000
5987,646	1631,000
5995,646	1634,000
6003,646	1611,000
6011,646	1570,000
6019,646	1577,000
6027,646	1538,000
6035,647	1488,000
6043,647	1647,000
6051,647	1557,000
6059,647	1629,000
6067,647	1558,000
6075,647	1601,000
6083,648	1551,000
6091,648	1603,000
6099,648	1504,000
6107,648	1587,000
6115,648	1516,000
6123,648	1522,000
6131,649	1526,000
6139,649	1552,000
6147,649	1464,000
6155,649	1483,000
6163,649	1593,000
6171,649	1562,000
6179,650	1477,000
6187,650	1519,000
6195,650	1520,000
6203,650	1523,000
6211,650	1447,000
6219,650	1462,000
6227,651	1518,000
6235,651	1475,000
6243,651	1514,000
6251,651	1443,000
6259,651	1432,000
6267,651	1561,000
6275,652	1398,000
6283,652	1461,000
6291,652	1474,000
6299,652	1543,000
6307,652	1493,000
6315,652	1377,000
6323,653	1492,000
6331,653	1389,000
6339,653	1445,000
6347,653	1459,000
6355,653	1355,000
6363,653	1420,000
6371,654	1446,000
6379,654	1385,000
6387,654	1351,000
6395,654	1328,000
6403,654	1264,000
6411,654	1275,000
6419,655	1384,000
6427,655	1371,000
6435,655	1316,000
6443,655	1383,000
6451,655	1308,000
6459,655	1281,000
6467,656	1284,000
6475,656	1281,000
6483,656	1262,000
6491,656	1340,000
6499,656	1220,000
6507,656	1266,000
6515,657	1290,000
6523,657	1254,000
6531,657	1275,000
6539,657	1272,000
6547,657	1254,000
6555,657	1281,000
6563,658	1301,000
6571,658	1256,000
6579,658	1197,000
6587,658	1299,000
6595,658	1261,000
6603,658	1238,000
6611,659	1204,000
6619,659	1317,000
6627,659	1204,000
6635,659	1223,000
6643,659	1268,000
6651,659	1214,000
6659,660	1211,000
6667,660	1200,000
6675,660	1278,000
6683,660	1217,000
6691,660	1270,000
6699,660	1194,000
6707,661	1142,000
6715,661	1214,000
6723,661	1153,000
6731,661	1201,000
6739,661	1137,000
6747,661	1212,000
6755,662	1202,000
6763,662	1148,000
6771,662	1164,000
6779,662	1138,000
6787,662	1152,000
6795,662	1147,000
6803,663	1122,000
6811,663	1143,000
6819,663	1110,000
6827,663	1122,000
6835,663	1163,000
6843,663	1069,000
6851,664	1124,000
6859,664	1122,000
6867,664	1114,000
6875,664	1062,000
6883,664	1091,000
6891,664	1052,000
6899,665	1094,000
6907,665	1042,000
6915,665	1113,000
6923,665	1032,000
6931,665	1058,000
6939,665	1006,000
6947,666	1066,000
6955,666	1041,000
6963,666	1016,000
6971,666	1019,000
6979,666	1029,000
6987,666	997,000
6995,667	980,000
7003,667	1005,000
7011,667	1039,000
7019,667	1017,000
7027,667	1015,000
7035,667	964,000
7043,668	1025,000
7051,668	997,000
7059,668	981,000
7067,668	992,000
7075,668	1029,000
7083,668	980,000
7091,669	1002,000
7099,669	1003,000
7107,669	981,000
7115,669	997,000
7123,669	973,000
7131,669	927,000
7139,670	970,000
7147,670	926,000
7155,670	996,000
7163,670	974,000
7171,670	957,000
7179,670	885,000
7187,671	917,000
7195,671	999,000
7203,671	965,000
7211,671	967,000
7219,671	956,000
7227,671	964,000
7235,672	863,000
7243,672	944,000
7251,672	895,000
7259,672	901,000
7267,672	948,000
7275,672	886,000
7283,673	877,000
7291,673	883,000
7299,673	891,000
7307,673	907,000
7315,673	840,000
7323,673	912,000
7331,674	812,000
7339,674	892,000
7347,674	822,000
7355,674	877,000
7363,674	854,000
7371,674	790,000
7379,675	802,000
7387,675	805,000
7395,675	844,000
7403,675	833,000
7411,675	792,000
7419,675	820,000
7427,676	787,000
7435,676	830,000
7443,676	827,000
7451,676	835,000
7459,676	805,000
7467,676	810,000
7475,677	801,000
7483,677	764,000
7491,677	770,000
7499,677	788,000
7507,677	828,000
7515,677	732,000
7523,678	832,000
7531,678	808,000
7539,678	829,000
7547,678	779,000
7555,678	780,000
7563,678	717,000
7571,679	774,000
7579,679	753,000
7587,679	770,000
7595,679	764,000
7603,679	765,000
7611,679	774,000
7619,680	759,000
7627,680	716,000
7635,680	720,000
7643,680	781,000
7651,680	710,000
7659,680	715,000
7667,681	707,000
7675,681	752,000
7683,681	744,000
7691,681	763,000
7699,681	773,000
7707,681	734,000
7715,682	702,000
7723,682	721,000
7731,682	699,000
7739,682	735,000
7747,682	738,000
7755,682	696,000
7763,683	702,000
7771,683	725,000
7779,683	657,000
7787,683	717,000
7795,683	708,000
7803,683	690,000
7811,684	701,000
7819,684	683,000
7827,684	681,000
7835,684	659,000
7843,684	635,000
7851,684	641,000
7859,685	690,000
7867,685	676,000
7875,685	618,000
7883,685	636,000
7891,685	619,000
7899,685	614,000
7907,686	597,000
7915,686	639,000
7923,686	617,000
7931,686	624,000
7939,686	585,000
7947,686	605,000
7955,687	623,000
7963,687	614,000
7971,687	579,000
7979,687	605,000
7987,687	601,000
7995,687	599,000
8003,688	579,000
8011,688	566,000
8019,688	639,000
8027,688	640,000
8035,688	587,000
8043,688	561,000
8051,689	556,000
8059,689	552,000
8067,689	598,000
8075,689	561,000
8083,689	568,000
8091,689	579,000
8099,690	564,000
8107,690	576,000
8115,690	532,000
8123,690	487,000
8131,690	574,000
8139,690	560,000
8147,691	541,000
8155,691	567,000
8163,691	586,000
8171,691	530,000
8179,691	576,000
8187,691	589,000
8195,692	532,000
8203,692	557,000
8211,692	496,000
8219,692	519,000
8227,692	517,000
8235,692	506,000
8243,693	524,000
8251,693	487,000
8259,693	466,000
8267,693	476,000
8275,693	540,000
8283,693	499,000
8291,694	524,000
8299,694	551,000
8307,694	507,000
8315,694	492,000
8323,694	498,000
8331,694	484,000
8339,695	508,000
8347,695	522,000
8355,695	489,000
8363,695	453,000
8371,695	493,000
8379,695	475,000
8387,696	508,000
8395,696	484,000
8403,696	496,000
8411,696	480,000
8419,696	476,000
8427,696	486,000
8435,697	456,000
8443,697	492,000
8451,697	433,000
8459,697	501,000
8467,697	452,000
8475,697	450,000
8483,698	446,000
8491,698	449,000
8499,698	470,000
8507,698	439,000
8515,698	481,000
8523,698	424,000
8531,699	428,000
8539,699	455,000
8547,699	450,000
8555,699	456,000
8563,699	431,000
8571,699	406,000
8579,700	428,000
8587,700	379,000
8595,700	428,000
8603,700	435,000
8611,700	413,000
8619,700	426,000
8627,701	442,000
8635,701	399,000
8643,701	416,000
8651,701	420,000
8659,701	420,000
8667,701	424,000
8675,702	393,000
8683,702	390,000
8691,702	378,000
8699,702	421,000
8707,702	395,000
8715,702	380,000
8723,703	405,000
8731,703	401,000
8739,703	413,000
8747,703	424,000
8755,703	374,000
8763,703	387,000
8771,704	357,000
8779,704	412,000
8787,704	382,000
8795,704	365,000
8803,704	381,000
8811,704	372,000
8819,705	362,000
8827,705	356,000
8835,705	395,000
8843,705	362,000
8851,705	363,000
8859,705	383,000
8867,706	322,000
8875,706	349,000
8883,706	360,000
8891,706	371,000
8899,706	357,000
8907,706	342,000
8915,707	354,000
8923,707	351,000
8931,707	333,000
8939,707	346,000
8947,707	348,000
8955,707	344,000
8963,708	316,000
8971,708	343,000
8979,708	322,000
8987,708	327,000
8995,708	316,000
9003,708	335,000
9011,709	336,000
9019,709	367,000
9027,709	325,000
9035,709	329,000
9043,709	352,000
9051,709	314,000
9059,710	305,000
9067,710	311,000
9075,710	298,000
9083,710	297,000
9091,710	314,000
9099,710	349,000
9107,711	330,000
9115,711	305,000
9123,711	261,000
9131,711	315,000
9139,711	292,000
9147,711	300,000
9155,712	319,000
9163,712	282,000
9171,712	285,000
9179,712	296,000
9187,712	265,000
9195,712	281,000
9203,713	292,000
9211,713	260,000
9219,713	272,000
9227,713	276,000
9235,713	273,000
9243,713	263,000
9251,714	298,000
9259,714	268,000
9267,714	294,000
9275,714	264,000
9283,714	294,000
9291,714	289,000
9299,715	253,000
9307,715	260,000
9315,715	265,000
9323,715	266,000
9331,715	255,000
9339,715	260,000
9347,716	272,000
9355,716	224,000
9363,716	289,000
9371,716	252,000
9379,716	263,000
9387,716	240,000
9395,717	276,000
9403,717	245,000
9411,717	269,000
9419,717	223,000
9427,717	230,000
9435,717	236,000
9443,718	243,000
9451,718	242,000
9459,718	259,000
9467,718	217,000
9475,718	273,000
9483,718	218,000
9491,719	224,000
9499,719	254,000
9507,719	262,000
9515,719	254,000
9523,719	242,000
9531,719	194,000
9539,720	236,000
9547,720	241,000
9555,720	238,000
9563,720	218,000
9571,720	216,000
9579,720	257,000
9587,721	219,000
9595,721	207,000
9603,721	207,000
9611,721	225,000
9619,721	217,000
9627,721	229,000
9635,722	197,000
9643,722	224,000
9651,722	223,000
9659,722	248,000
9667,722	232,000
9675,722	199,000
9683,723	230,000
9691,723	177,000
9699,723	241,000
9707,723	208,000
9715,723	192,000
9723,723	234,000
9731,724	213,000
9739,724	203,000
9747,724	219,000
9755,724	200,000
9763,724	220,000
9771,724	222,000
9779,725	189,000
9787,725	175,000
9795,725	183,000
9803,725	188,000
9811,725	217,000
9819,725	199,000
9827,726	201,000
9835,726	194,000
9843,726	177,000
9851,726	204,000
9859,726	202,000
9867,726	176,000
9875,727	215,000
9883,727	186,000
9891,727	209,000
9899,727	185,000
9907,727	196,000
9915,727	192,000
9923,728	189,000
9931,728	185,000
9939,728	181,000
9947,728	162,000
9955,728	194,000
9963,728	191,000
9971,729	175,000
